CompanyCd,CompanyNm,companyPartNames,ceoNm
20061343,㈜세고엔터테인먼트,제작사,김응석
20061251,㈜소수원프로덕션,제작사,유재영
20061296,㈜솔트픽쳐스,제작사,우봉식
20061009,㈜수원메가라인,상영업,권영규
20060858,㈜스타드림,상영업,배수용
20060999,㈜스타박스안산,상영업,김태경
20061147,㈜스타시네마,상영업,김광진
20061136,㈜스타시네마,상영업,홍정범
20060823,㈜스타식스안산,상영업,서은호
20060860,㈜스타식스여수,상영업,이승헌
20061098,㈜스튜디오이쩜영,상영업,김승범
20061021,㈜시네마지,상영업,공창원
20061176,㈜시네필엔터테인먼트,수입사,김미정
20060786,㈜신대림,상영업,신고산
20061089,㈜신우피닉스,상영업,이규석
20061225,㈜썸엑스엔터테인먼트,제작사,최희송
20060953,㈜씨네넷,상영업,이은경
20060900,㈜씨네마인,상영업,김형일
20060898,㈜씨네마컬쳐클럽,상영업,우진웅
20060948,㈜씨네메카,상영업,이호성
20061139,㈜씨네메카수원,상영업,이윤석
20061130,㈜씨네스타,상영업,한성호
20060863,㈜씨네올넷,상영업,조연희
20061069,㈜씨네웰쎄븐,상영업,장승희
20061003,㈜씨네유플러스,상영업,이창희
20060988,㈜씨네일레븐,상영업,박광수
20061152,㈜씨네파크,상영업,가갑손
20060772,㈜씨네플라자,상영업,여환주
20061091,㈜씨니어엠앤티,상영업,전미영
20060864,㈜씨어터이쩜영,상영업,최영재
20060997,㈜씨지브이전주송천8,상영업,박삼용
20061281,㈜아이디스토리,제작사,강신우
20060933,㈜아이엔디영상,상영업,윤규환
20060841,㈜아이엠씨나인,상영업,김제순
20060908,㈜아트레온,상영업,한상필
20061107,㈜알비와이,상영업,이미숙
20061043,㈜에쉐르시네마,상영업,최명국
20061044,㈜에쉐르종합건설,상영업,최명국
20060631,㈜에스엠벨리,"배급사,수입사",이상구
20061013,㈜에스피밸리,상영업,김상중
20062219,㈜에이치아이디씨엠,제작사,홍승일
20061081,㈜엔비시네마,상영업,김현숙
20060304,㈜엔터원알에스에스,"제작사,배급사,수입사,상영업",이제명
20061263,㈜엔터테인먼트더파란,제작사,황윤정
20061254,㈜엔터테인먼트파워하우스,제작사,김삼규
20061045,㈜엠리스타박스,상영업,이관우
20061221,㈜엠알픽처스,제작사,조원효
20061094,㈜엠제이씨네,상영업,김원식
20061034,㈜엠케이애드,"제작사,배급사,수입사",송훈
20060777,㈜엡스시네마,상영업,안석범
20061249,㈜열두척,제작사,계동수
20061336,㈜영화사예향,제작사,이창수
20060771,㈜와이즈베이컴퍼니,수입사,정진기
20061012,㈜월드시네마,상영업,황대연
20061312,㈜유진이앤씨,제작사,김병진
20060687,㈜유투미디어,"제작사,배급사,수입사",조창학외1인
20061170,㈜유한픽쳐스,"제작사,수입사",이덕준
20061294,㈜이엔티픽쳐스,제작사,김흥구
20061256,㈜인네트,제작사,"김유식,석명홍"
20061102,㈜인사이드시네마,상영업,곽성훈
20061335,㈜인트루,제작사,고화란
20061053,㈜일진미건,상영업,최필규
20060792,㈜재원기획,상영업,김삼여
20061109,㈜제스프,상영업,전진한
20061062,㈜제이앤지산,상영업,박상돈
20061175,㈜제이제이충무로사람,"제작사,수입사",정재홍
20060642,㈜제이케이언터테인먼트,"배급사,수입사",엄윤정
20061010,㈜조선관광호텔,상영업,임각순
20060996,㈜준키노시네마,상영업,권준기
20060831,㈜중앙시네마타운4,상영업,장거수
20061236,㈜쥬라이미디어,제작사,이수진
20061212,㈜지비에스,"제작사,배급사,상영업",김영균
20060630,㈜지이,"제작사,배급사,수입사",이상균
20061084,㈜지인,상영업,이공술
20060919,㈜창조건설,상영업,정경자
20060920,㈜청람기업,상영업,장순호 외 1인
20061126,㈜칸느,상영업,민상훈
20061093,㈜캐치라이트필름스코리아,수입사,이호철
20061253,㈜케이비에스엔,제작사,오수성
20061264,㈜케이지넷,제작사,강은아
20060790,㈜콜롬버스시네마,상영업,김덕일
20061117,㈜퀸스로드,상영업,곽병묵
20061268,㈜크레이지 피플,제작사,박채원외1인
20061000,㈜크레존,상영업,전귀옥
20061230,㈜클랙스필름,제작사,박순기
20060759,㈜태원에프앤엠,"제작사,수입사",태정호
20060872,㈜테크노프라자,상영업,권오형
20061274,㈜투원미디어,제작사,윤여창
20061140,㈜티티트리플,상영업,유수현
20061049,㈜파이시스필름,"제작사,수입사",김대영
20061114,㈜판타스틱11,상영업,남기선
20060982,㈜판타지움,상영업,손일선 외 1인
20060690,㈜팝콘매니지먼트,"제작사,배급사",최성식
20061195,㈜팬시네마,제작사,김태일
20061293,㈜프로덕션에므,"제작사,수입사",이명세
20061350,㈜프로마컨설팅코리아엠쓰리,제작사,임창석
20061052,㈜프로패셔날프로젝트,상영업,김형섭
20061142,㈜프리머스목포7,상영업,조홍연
20061092,㈜프리머스시네마청주10,상영업,장순화
20061348,㈜플라워라이온,제작사,유순환
20063104,㈜필림이지이엔티,"제작사,배급사,수입사",김종진
20060836,㈜하늘땅,상영업,손인아
20060992,㈜하이엔터테인먼트,제작사,김용
20061143,㈜한영시네마라이프,상영업,한 웅 외 1인
20061031,㈜화정시네마,상영업,이원춘
20060582,㈜휴먼컴,배급사,에드워드엔더블유팽
20060568,가고파극장,상영업,권숙희
20060975,가나시청각,상영업,최대우
20010066,가디안필름,제작사,전석진
20060450,가마골영화제작소,제작사,이윤택
20000276,가원인터내셔널(주),"제작사,배급사,수입사,상영업",오양원
20010176,가을소풍시네마(주),제작사,김금동
20060833,간현자동차영화관,상영업,고길상
20060770,갓바위자동자극장,상영업,박병수
20063120,강석필,제작사,
20010057,강씨네마,제작사,강영화
20061413,강원도국제관광정보센터,상영업,선민규
20060990,강촌자동차극장,상영업,이경섭
20060625,강필름,배급사,강우석
20020018,강필름(주),제작사,강양욱
19990149,개판,제작사,권상준
20060655,객석시네마,상영업,김창현
20000201,거성월드(주),"제작사,배급사,수입사",서길성
20060746,거인기획,상영업,이석우
20060730,거제자동차극장,상영업,박재행
20061594,건시네마,제작사,김건
20062701,겁이많은사자,제작사,김창아
19990077,경강영화사,배급사,박병원
20060884,경기자동차극장,상영업,윤승란
19990085,경기프로덕션,제작사,이종원
20060591,경동극장,상영업,박진규
20060585,경산극장,상영업,이주호
20061779,경산칠곡인베스트먼트(유),상영업,허경회
20060383,경원기업(주),상영업,김부직
20020075,경프로덕션,제작사,이경수
20060405,계산예술극장,상영업,방기웅
20010085,고고엔터테인먼트(주),제작사,윤홍열
20060049,고골픽쳐스,제작사,유선광
20061818,고구려픽쳐스(주),제작사,"송정우, 임립"
20000067,고려미디어,수입사,반대규
20060115,고릴라엔터테인먼트(주),제작사,오희재
20062189,고승현,제작사,
20061137,고은개발㈜,상영업,허석출
20061665,고풍영상미디어,제작사,박영진
20000293,고호필름,제작사,고응호
20010077,골드마인픽쳐스(주),제작사,곽경일
20060165,골든베어프로덕션(주),제작사,이영진
20060870,공룡씨네마,상영업,김종태
20062162,공부성,제작사,
20030112,공필름,제작사,지재곤 
20060381,과천극장,상영업,김영준
20061919,관호필름,제작사,강관호
20050036,광대엔터프라이즈(주),제작사,김상근
20010104,광산엔터테인먼트(주),제작사,김진옥
20060397,광신극장(1~2관),상영업,이애순
20062527,광야로건설(주),상영업,주윤철
20060647,광주영화,상영업,장동훈
19990047,광진엔터테인먼트,"제작사,배급사,수입사",안상현
20000285,구구미디어(주),"제작사,배급사,수입사,상영업",정기봉
20061060,구리스타씨네마(유),상영업,심주성
20060372,국도극장,상영업,이태원
20061404,국도극장,상영업,윤백현
20060910,국도극장(1~2관),상영업,박주일
20061014,국도극장예술관,상영업,정상길
20010098,굿모닝필름,제작사,이성수
20060498,궁전아트홀극장,상영업,기세준
20062192,권미정,제작사,
20040125,귤프로덕션,제작사,정재평
20062383,그라비티,제작사,
20060942,그랜드백화점㈜,상영업,김만진
20000056,그로우넷시네마,제작사,홍선한
20061119,그린영상,상영업,임영희
20060962,극단고도,상영업,김종성
20061042,극단디바,상영업,김영희
20010089,글로리맵(주),제작사,김형수
19990168,글로발필름엔터프라이즈(주),"제작사,배급사,수입사",한탁희
20060972,금강산랜드자동차극장,상영업,김윤기
20061079,금강시네마,상영업,유영자
20060969,금산자동차극장,상영업,강순자
20062820,금성시네마 ,상영업,이규순
20060556,금성영화사,상영업,김희만
20062384,기록영상집단 공장,제작사,
20010180,기린픽처스,제작사,서윤석
20063282,기아대책,제작사,
19990155,기인영화사,"배급사,상영업",김기돈
20062209,기호필름,제작사,방기호
20020150,길필름(주),제작사,신명길
20061523,김경묵,제작사,
20061651,김계중,제작사,
20060955,김대훈필름,제작사,김대훈
20062370,김동령,제작사,
20062455,김동주,제작사,
20062155,김명화,제작사,
20063126,김미례,제작사,
20062177,김병우,제작사,
20062193,김성길,제작사,
20062340,김씨네아트기획,제작사,김영재
20063114,김씨엘에스,제작사,
20062702,김앤윤필름,제작사,김덕호 
20062493,김앤최프로덕션,제작사,최준
20063179,김주현,제작사,김주현
20062379,김태일,제작사,
20061416,김포자동차극장,상영업,조보연
20062938,김희정,제작사,
20000102,김희철캠프,제작사,김희철
20060021,꼬레아투필름(주),"제작사,수입사",양재한
20060701,꼬마기획,상영업,박찬심
20061492,꽃비필름,제작사,정종훈
20010191,나노필름(주),제작사,김한선
20010193,나라디지컴(주),"제작사,수입사",황인선
20010106,나래디지탈엔터테인먼트(주),제작사,마이클장
20061813,나로필름,제작사,나도연
20063266,나무그늘,배급사,이정문
20062826,나우주식회사,상영업,장순호
20060780,나우커뮤니케이션,수입사,박형곤
20061315,난장 커뮤니케이션즈,홍보사,
20061602,남구학산문화원,"배급사,상영업",이선규
20060167,남아진흥(주),수입사,서종호
20063059,남인천방송 주식회사,제작사,김인태
20060614,남일극장,상영업,김수길
19990062,남진씨네마,제작사,김남진
20063020,남해종합건설(주),상영업,김형석
20020030,낱필름,제작사,전명산
19990013,내셔널지오컴(주),제작사,진영문
20000346,넌세컨(주),제작사, 이병욱
20061490,네버랜드,제작사,서동진
20020033,네오디지픽쳐스,제작사,박종석
20061105,네오시네마㈜,상영업,강재오
20000111,네오필름(주),"제작사,배급사,수입사",임진만
20020021,넥서스라인(주),제작사,김환일
20000231,넥스트미디어코퍼레이션(주),"배급사,수입사",김영일
20063291,노스바이노스웨스트,제작사,
20000379,누리엔터테인먼트,제작사,조성현
20000113,눈길영화사(폐업),제작사,김신희
20010166,눈필름(주),제작사,김충열
20060408,뉴국도극장,상영업,신명숙
20061634,뉴서광영상,상영업,신상열
20062895,뉴시네마네트워크,제작사,권태훈
20060986,뉴아트8(1~8관),상영업,정재헌
20060375,뉴월드시네마,상영업,김영훈
20010137,뉴웨이브시네마(주),제작사,김치성
20061266,뉴웨이브필름,제작사,박철진
20060467,뉴코리아극장,상영업,박재환
20060824,뉴코리아극장,상영업,장영순
20061410,뉴코리아영상기획,상영업,소부월
20020108,뉴코리아영화(주),"제작사,수입사",김명규
20061085,뉴코리아영화㈜,수입사,김명규
20060505,뉴코아극장,상영업,홍경자
20061767,늘푸른 영상이벤트 & 사진,상영업,김동만
20062235,늘푸른영상이벤트사진,상영업,김영주
20060442,니들필름,"제작사,배급사,수입사",전은영
20000331,다기씨네마필림,제작사,정해철
20050233,다락커뮤니케이션 ,제작사,김현태 
20000235,다이스엔터테인먼트(주),"제작사,배급사,수입사",김홍선
20061030,다이아몬드시네마(1~8관),상영업,김태형
20060893,다이아몬드시네마부산(1-9관),상영업,김태형
20061057,다이아몬드시네마평택(1~8관),상영업,김태형 외 2인
20010141,다인프로덕션,제작사,권태찬
20030096,다인필림,"제작사,수입사",민경대 
20060123,다코다픽쳐스,제작사,우도영
20030115,다홍치마,제작사,신남희
20060684,단노비,상영업,고선경
20061394,단오극장,상영업,박용수
20062317,달이엔티(ENT),제작사,김영노
20030108,대경엔터테인먼트 ,제작사,한상덕
20063032,대경영화사,"배급사,상영업",현무환
20060648,대광영화사,상영업,강복수
20060896,대구광역시청소년수련원,상영업,이진호
20020026,대구시네마(주),배급사,강용석
20061487,대림삼성시네마,제작사,권경옥
20061162,대불자동차극장,상영업,유영식
20062042,대성산업(주) 거제시사업부,상영업,정광우
20061055,대성에너지㈜,상영업,정동진
20060757,대성흥업(주),상영업,김형섭
20062517,대신에셋인베스트먼트(주),제작사,우희환
20060572,대안극장,상영업,박희규
20010158,대양필름(주),"제작사,수입사",박종구
19990131,대영배급,배급사,고규섭
20060650,대원영화사,상영업,김영준
20060469,"대전극장(2,3관)",상영업,이지훈
20060956,대전동물원자동차극장㈜,상영업,우종만
